  400   23939
    4     301    2400 38
    4     302    7741 35
    4     305    4355 18
    4     307    2583 25
    4     311    1451 6
    4     313     376 82
    4     325    4867 20
    4     328    6712 18
    4     335    3790 44
    4     336    5795 38
    4     337    4202 80
    4     342    6034 41
    4     345    6459 45
    4     347    9531 54
    4     352    2989 31
    4     356    8521 5
    4     359    7863 19
    4     364    3790 49
    4     365    3898 18
    4     366    9771 14
    4     371    8821 93
    4     372     552 33
    4     381    2750 20
    4     383    6540 58
    4     385    6473 51
    4     386    7868 93
    4     387    3854 56
    4     390    3826 57
    4     392     197 24
    4     395    7884 77
    4     399    2611 32
    5       8    5381 51
    5      11    9193 82
    5      13    2609 100
    5      14    8728 56
    5      16    1290 51
    5      20    3767 75
    5      22    6951 65
    5      24    8879 11
    5      26    9224 17
    5      27    8519 76
    5      29    4483 90
    5      32    7751 23
    5      33     212 41
    5      34    2551 98
    5      35    2055 68
    5      41    2535 69
    5      43    1148 81
    5      44    3022 16
    5      53    3152 4
    5      70    2039 83
    5      71     396 81
    5      73    9195 58
    5      75    1209 12
    5      82    9163 43
    5      87    3643 40
    5      90    1412 42
    5      93    8283 57
    5      98    1246 62
    5     105     215 83
    5     106    9425 70
    5     107     987 28
    5     109    9141 10
    5     113    3108 82
    5     116    8468 25
    5     118    9530 18
    5     122    3426 76
    5     124    9399 91
    5     125    4016 39
    5     130    5731 49
    5     137    9133 3
    5     141     767 29
    5     145     675 14
    5     147    2204 93
    5     152    9169 79
    5     162    5775 31
    5     166    2453 6
    5     176    5352 99
    5     181    5391 41
    5     183    1756 41
    5     184    6115 3
    5     191    2112 90
    5     192    4487 54
    5     193    9634 62
    5     195     465 88
    5     196    2962 66
    5     197    9019 57
    5     205    4119 23
    5     207    2005 66
    5     208    6518 18
    5     209    5342 87
    5     210    1497 77
    5     213    6861 30
    5     215    7596 55
    5     222    1089 50
    5     224      43 95
    5     225    4726 40
    5     226    5764 15
    5     228    3910 28
    5     229    4873 4
    5     230    3459 100
    5     232    2079 61
    5     233    6261 56
    5     238    9892 66
    5     246     719 88
    5     247    5148 57
    5     249    4468 39
    5     263     974 100
    5     265    2678 64
    5     266    1163 19
    5     269    1277 94
    5     270    1896 25
    5     273    1220 68
    5     286    7648 46
    5     290    6595 46
    5     292    1879 24
    5     295    9157 62
    5     296    6279 35
    5     297    3850 82
    5     301    9354 29
    5     306    8568 32
    5     318    2568 58
    5     326    8098 25
    5     331    3625 5
    5     336    9403 7
    5     337     528 66
    5     339    5418 45
    5     342    4155 78
    5     344     116 18
    5     350    6304 57
    5     351    6467 30
    5     359    6224 3
    5     360    1292 4
    5     361     917 51
    5     363    3960 52
    5     367    3484 66
    5     380    3057 24
    5     381    8811 70
    5     387    3257 6
    5     389    1389 9
    5     393    2819 97
    5     400    7768 24
    6       7      68 70
    6      12    2355 87
    6      16    7053 89
    6      21    1416 14
    6      23    9543 6
    6      28    9254 73
    6      30    1564 63
    6      34    3284 44
    6      35    9473 24
    6      48    9233 63
    6      50     924 88
    6      52    3810 36
    6      64     571 44
    6      67    2596 69
    6      68    3834 66
    6      76    1718 65
    6      78     127 2
    6      79    4016 6
    6      83    1911 41
    6      85    2574 96
    6      89    1592 71
    6      94    1491 72
    6      95    3743 13
    6      97    7581 13
    6      99    2321 30
    6     102    3135 37
    6     104    5847 72
    6     108    2551 23
    6     115    7825 3
    6     122    5878 16
    6     124    5947 19
    6     130    6588 99
    6     136    2001 67
    6     137    5203 100
    6     140     997 80
    6     144    9267 9
    6     146    6390 100
    6     148     298 60
    6     150    3084 99
    6     153    1044 79
    6     154    3452 64
    6     155     748 78
    6     157    4144 12
    6     167    2795 63
    6     170    1573 24
    6     179    2507 12
    6     180    6698 57
    6     190    7941 91
    6     204    1705 12
    6     207    7830 29
    6     217    5724 27
    6     218    2655 77
    6     224    1289 99
    6     227    4931 51
    6     231     662 73
    6     234    7152 16
    6     235    1509 19
    6     237    3897 90
    6     238    2365 93
    6     239    7719 79
    6     241    7473 29
    6     242    9008 8
    6     244    7190 60
    6     248    1981 13
    6     249     154 95
    6     250    8935 66
    6     254     881 72
    6     255    9441 79
    6     257    9290 17
    6     258     165 81
    6     260    6767 44
    6     264    4123 92
    6     269    7666 50
    6     275     452 18
    6     277    4328 98
    6     279    4691 47
    6     282    6117 39
    6     283    3965 3
    6     287    8365 53
    6     290    4188 4
    6     297    3564 100
    6     298     731 35
    6     300    3224 27
    6     307    2471 36
    6     310    2039 89
    6     313    7149 5
    6     314    1973 50
    6     315    2660 62
    6     323    2262 71
    6     327    4827 64
    6     332    6852 97
    6     335    6595 44
    6     341    2553 92
    6     345    2271 91
    6     346    8085 67
    6     347    6050 37
    6     353    1703 6
    6     354    3888 89
    6     355    3761 77
    6     362    6405 84
    6     365    2788 36
    6     374    2989 26
    6     375    7781 5
    6     377    2819 48
    6     384    8067 41
    6     385    1222 24
    6     388    1386 39
    6     391    1704 22
    6     399    7039 59
    7      11    9126 40
    7      14    7727 2
    7      15     781 79
    7      16    9601 94
    7      19     678 46
    7      20    9423 36
    7      25    6005 83
    7      27    9415 79
    7      28    4835 1
    7      32     329 68
    7      35    3334 22
    7      36    6288 17
    7      39    8209 81
    7      40    1032 93
    7      44     638 27
    7      46    2526 24
    7      49    1279 72
    7      52     446 7
    7      53    6853 4
    7      54    7188 78
    7      73    9043 70
    7      74    5613 83
    7      78    5265 70
    7      83    9286 7
    7      85    3748 2
    7      90    1514 82
    7      91    2534 83
    7      94    4537 50
    7      98       8 19
    7     102    1594 66
    7     105    6113 29
    7     106    2658 18
    7     107     584 8
    7     116    6843 70
    7     122    7651 28
    7     126    8702 17
    7     127    8672 96
    7     131    2514 81
    7     132    1553 57
    7     136    1738 90
    7     138      14 11
    7     141     199 32
    7     155    4895 17
    7     158    7873 98
    7     168    7320 73
    7     170    8881 44
    7     171    5864 89
    7     172    8405 98
    7     173    5479 15
    7     175    2378 14
    7     181    2677 59
    7     182    3398 86
    7     186    8881 97
    7     187    2411 77
    7     194    4704 75
    7     195    3568 17
    7     197    3556 79
    7     198    6833 9
    7     199    7502 27
    7     205    6142 57
    7     209    2725 80
    7     210    9978 39
    7     212    5164 25
    7     218    4135 73
    7     221    3226 55
    7     228     848 61
    7     232    8693 12
    7     239    3490 78
    7     242    1790 92
    7     248    6523 45
    7     251    6817 8
    7     252    2703 21
    7     258    2016 56
    7     260     990 10
    7     266    3542 32
    7     275    2575 49
    7     277    5134 86
    7     279    6204 49
    7     281     283 14
    7     285    1224 38
    7     289    7550 50
    7     290    3419 100
    7     291    1108 14
    7     293    8409 99
    7     295    5120 27
    7     296     185 38
    7     299    1256 53
    7     301    9590 53
    7     309    8880 3
    7     310    6641 68
    7     311    8398 98
    7     312    9994 64
    7     321    1183 68
    7     323    5927 38
    7     326    2763 3
    7     329      71 50
    7     331     210 18
    7     332    4108 72
    7     335    8147 45
    7     336    9770 55
    7     338    7355 38
    7     341    3380 35
    7     344    7093 14
    7     351    3895 6
    7     352    9230 58
    7     353     756 51
    7     355     117 69
    7     357    4033 4
    7     359    7173 25
    7     363    1845 32
    7     364     946 44
    7     367    3651 47
    7     368    5518 53
    7     370    5019 47
    7     371    3682 97
    7     376    4184 88
    7     378    6947 40
    7     380     482 21
    7     386    7520 10
    7     387    7523 54
    7     389    7611 64
    7     400    6028 85
    8      10     898 89
    8      12    3661 11
    8      14    2636 84
    8      18    3239 25
    8      22    1061 63
    8      30    2694 53
    8      32    7678 24
    8      35    3127 23
    8      52    1010 41
    8      54    3567 36
    8      55    1527 53
    8      57    7960 47
    8      59    3770 96
    8      62    4441 80
    8      64    5058 51
    8      66    9540 34
    8      68    5281 11
    8      76    1738 21
    8      86    3739 54
    8      88    8557 38
    8      89    5524 71
    8      93    1457 47
    8      94    7469 26
    8      97    7104 20
    8      98    1187 49
    8     102    9339 64
    8     103    8774 42
    8     106    1432 86
    8     107    6699 82
    8     118    9148 86
    8     122    2627 1
    8     134    8861 78
    8     141    5343 71
    8     149     934 65
    8     150    2016 36
    8     152    5812 33
    8     154    7897 42
    8     155    4779 91
    8     169    9251 34
    8     171    3798 20
    8     174    3110 60
    8     175    3020 9
    8     178    9605 18
    8     187     980 58
    8     188    2487 86
    8     191    6556 63
    8     192    6740 71
    8     193    3257 18
    8     195    6063 9
    8     196     607 97
    8     198    7361 96
    8     200    1788 75
    8     204    3523 44
    8     207    1220 78
    8     208    2682 62
    8     210    1269 21
    8     211    4125 68
    8     212    1607 97
    8     216    6513 85
    8     217    5819 8
    8     218    3054 44
    8     219    4903 99
    8     223    1506 98
    8     229    2475 4
    8     230    5585 98
    8     233     520 3
    8     235    6714 27
    8     242    2917 95
    8     247     388 86
    8     254    1469 83
    8     279    1240 76
    8     287    7571 26
    8     288    9394 80
    8     291    2351 60
    8     293     427 32
    8     294    5762 50
    8     295    2308 68
    8     304    3527 74
    8     305    1107 72
    8     306    9043 31
    8     307    7319 56
    8     310    5094 47
    8     311     378 94
    8     312    5744 6
    8     313    6615 25
    8     315     522 51
    8     317    4723 100
    8     321    7159 72
    8     325    1419 92
    8     330    9912 72
    8     332    6527 46
    8     336     578 89
    8     338    9847 59
    8     339    6526 36
    8     340    6758 73
    8     345    7172 70
    8     352    2220 77
    8     355    5805 18
    8     356    9895 5
    8     357    1619 49
    8     359    3846 30
    8     360    3841 16
    8     361    5336 50
    8     363    2435 43
    8     368    6419 53
    8     370    6438 7
    8     375    6662 44
    8     376     700 61
    8     378    7725 52
    8     379    1850 29
    8     382    4208 77
    8     389    9676 62
    8     393    2508 15
    8     398      23 26
    8     399     987 92
    8     400    7833 49
    9      11    2408 58
    9      13    9469 41
    9      19    7829 47
    9      25    2447 37
    9      32    3247 98
    9      36    2493 39
    9      40    6676 67
    9      54    1066 42
    9      64    5174 69
    9      66    2507 56
    9      69    6637 36
    9      73    6907 26
    9      74    8228 6
    9      77    4488 6
    9      83    4533 96
    9      87    9079 75
    9      93    4221 65
    9      94    8320 7
    9     106    5379 91
    9     109    4072 49
    9     111    6540 59
    9     112    6152 45
    9     113    3850 29
    9     120    1413 83
    9     128    5694 37
    9     129    4966 36
    9     130    9055 45
    9     131     311 36
    9     135    1856 7
    9     136    4251 78
    9     143    3739 84
    9     146     346 16
    9     150    8799 4
    9     151    9731 78
    9     158    3887 44
    9     162    4094 92
    9     163    2155 39
    9     165    2253 14
    9     167    2209 94
    9     170    2745 78
    9     173    1552 20
    9     175    3471 44
    9     176    2138 10
    9     183    8263 98
    9     184    5446 97
    9     189    1455 80
    9     191    4977 42
    9     193    2685 83
    9     194    7220 39
    9     200    1320 71
    9     201     196 49
    9     203    1777 96
    9     204    5454 53
    9     207    3037 86
    9     209    9030 65
    9     211     882 18
    9     217    1393 78
    9     218    5497 86
    9     221    3053 100
    9     223     189 84
    9     226    2735 53
    9     231    6990 51
    9     242     363 35
    9     243    6913 12
    9     246    1998 53
    9     251    8604 2
    9     257    5256 44
    9     258    5760 56
    9     262     287 29
    9     264    6770 62
    9     267    4214 8
    9     270    6079 16
    9     272    9813 35
    9     274    3290 33
    9     275     378 90
    9     278    6973 16
    9     282    1472 11
    9     286     631 88
    9     287    5550 36
    9     289    1074 16
    9     290    8574 38
    9     296    2039 57
    9     297     592 36
    9     304    1681 4
    9     305    2038 30
    9     307    9173 97
    9     310    8203 88
    9     313    8686 88
    9     314    6839 21
    9     317    1002 91
    9     325    7270 91
    9     328    5626 78
    9     329    5797 94
    9     331    9772 70
    9     337    6011 68
    9     338    5790 30
    9     341    5027 24
    9     346    9992 34
    9     347    4844 43
    9     354    6928 83
    9     359    5015 88
    9     360     278 9
    9     361    3996 80
    9     363    1728 84
    9     369      34 6
    9     372    1091 78
    9     377     803 62
    9     380    3490 1
    9     397    2467 34
   10      11    6667 19
   10      15    7766 48
   10      17    5583 41
   10      21    1679 41
   10      24    1085 79
   10      30    1928 11
   10      31    7251 78
   10      36    1929 50
   10      40    4497 66
   10      43    5256 96
   10      46    6763 100
   10      50    9837 14
   10      51    1398 2
   10      52    4449 77
   10      57    1177 56
   10      59    7375 49
   10      61    3900 49
   10      62    1627 28
   10      63     584 68
   10      65    4980 42
   10      73    9364 1
   10      74    2125 84
   10      79    1765 41
   10      88    5193 30
   10      89    5211 88
   10      90    9980 98
   10      91    4909 61
   10      93    1309 63
   10      97    1533 33
   10     101    6402 48
   10     104    2809 79
   10     106    2032 60
   10     107    5754 34
   10     111    9770 30
   10     121     500 80
   10     124    1211 70
   10     127    5975 13
   10     135    3347 16
   10     139    3947 71
   10     146    6261 19
   10     150    1453 32
   10     155    9354 5
   10     156    4698 20
   10     158    2683 17
   10     160     624 87
   10     164    1429 71
   10     174    3673 85
   10     185    8486 48
   10     189    3641 70
   10     192    2069 74
   10     193    3374 23
   10     196    7575 32
   10     197    7070 49
   10     199    6781 37
   10     204    2361 38
   10     206    2636 2
   10     209    1598 60
   10     210    3972 25
   10     213     490 83
   10     215    1445 86
   10     219    2557 12
   10     221    6199 84
   10     223    5770 37
   10     225    2410 41
   10     229    2965 39
   10     230    3685 45
   10     234     776 38
   10     235    8648 68
   10     237    2190 1
   10     239    5573 69
   10     245    1754 44
   10     246    6407 66
   10     253    6014 51
   10     256    6043 73
   10     257    5243 65
   10     263    7996 52
   10     264    4566 65
   10     268    7346 8
   10     272    3931 24
   10     275     570 29
   10     276    1320 31
   10     282    8710 90
   10     284    2043 29
   10     286    1868 64
   10     287     281 12
   10     293    8281 29
   10     297    6090 59
   10     302    8712 37
   10     307    9358 45
   10     308     355 31
   10     309    5810 17
   10     312     601 76
   10     313    8102 77
   10     316     857 70
   10     318    8821 35
   10     319    2290 54
   10     320    7309 19
   10     328    5578 97
   10     329    6583 40
   10     331    8522 11
   10     332    6985 73
   10     334    2220 75
   10     338    8386 81
   10     340    9750 24
   10     346    7283 6
   10     349    9594 57
   10     354    3418 26
   10     362    3236 22
   10     374    9418 65
   10     380    3160 36
   10     382    2079 2
   10     385    4842 75
   10     386    6530 52
   10     393    9784 43
   10     394    9632 30
   10     398    7341 19
   10     399    2016 55
   11      14    7846 52
   11      16    5583 56
   11      21    8696 30
   11      24    2712 71
   11      25    9124 98
   11      30    5271 1
   11      33    2511 77
   11      34    5043 37
   11      40    6816 92
   11      45     564 37
   11      46    2116 31
   11      51    3711 10
   11      59    1028 93
   11      64      64 47
   11      71    7895 84
   11      76    1309 83
   11      78    5950 13
   11      79    5102 82
   11      85    3734 44
   11      95    3187 84
   11      96    1792 70
   11      97    6447 48
   11     101    2501 49
   11     109    8531 1
   11     114    6282 14
   11     115    1789 49
   11     117    3752 85
   11     118    5008 17
   11     128    3018 73
   11     131    7225 81
   11     134    7010 75
   11     137    6599 20
   11     140     668 85
   11     141    5696 60
   11     146    7300 32
   11     150     654 24
   11     152    9446 34
   11     163    3822 23
   11     168    8148 50
   11     172    2618 47
   11     173    8114 4
   11     174    6469 15
   11     179     598 58
   11     180    6017 77
   11     186    7978 18
   11     189     618 50
   11     194    3223 28
   11     212    9581 44
   11     215    5392 16
   11     216    1630 38
   11     217    1076 38
   11     218    1317 3
   11     222    4401 68
   11     226     610 3
   11     233    4154 44
   11     245    5683 92
   11     246    7615 80
   11     247    2485 99
   11     248    5201 46
   11     249    5743 83
   11     251    3285 71
   11     252     669 88
   11     253    4132 43
   11     261    2294 31
   11     265    1479 60
   11     279     471 65
   11     281    8831 86
   11     289    5567 18
   11     292      98 1
   11     293    9893 28
   11     294    1922 60
   11     298    1927 36
   11     301    4340 10
   11     302     994 35
   11     306    7288 39
   11     308    2174 28
   11     314    9387 26
   11     318    9561 53
   11     319    7262 92
   11     324     620 84
   11     325    8651 41
   11     326    8974 84
   11     329    2544 69
   11     330    9622 87
   11     331    6850 25
   11     333    7140 1
   11     336    5606 20
   11     353    1054 45
   11     355    2132 76
   11     363    2130 67
   11     364    2633 22
   11     366    3942 46
   11     370    3636 45
   11     376    7691 52
   11     377    9151 41
   11     395    4387 72
   12      14    1040 14
   12      16    9420 71
   12      19    1719 80
   12      23    7748 88
   12      25    2393 46
   12      28    1603 57
   12      29    7371 52
   12      30    5364 11
   12      40    2668 59
   12      42    5762 85
   12      44    9650 53
   12      46    6874 72
   12      47    4767 53
   12      48    4411 16
   12      52    6666 95
   12      65    1557 20
   12      66    2587 57
   12      69    1877 48
   12      71    9697 39
   12      75    7719 32
   12      79     114 40
   12      80    5166 92
   12      81    3475 74
   12      83    9242 64
   12      86    3605 61
   12      90    1800 33
   12      93    7262 62
   12      94     670 48
   12      95    4335 42
   12      96    1439 42
   12     101     832 31
   12     104    6122 11
   12     107    2279 11
   12     113    4665 38
   12     116     852 33
   12     119     881 63
   12     122    3765 58
   12     128    5882 2
   12     131    9206 88
   12     132    6142 96
   12     136    6390 76
   12     137    4597 43
   12     138    1410 32
   12     140    7001 82
   12     149    1060 46
   12     156    3511 2
   12     157    9724 35
   12     161    2593 10
   12     162    1421 15
   12     168    7096 64
   12     171    7453 11
   12     172    3944 8
   12     173    9051 66
   12     174    3015 97
   12     175     273 41
   12     176    3235 77
   12     178    5449 98
   12     190    5434 82
   12     194     713 35
   12     200    1064 36
   12     202    6900 87
   12     205     892 88
   12     210    5648 35
   12     214    9900 17
   12     216    8265 20
   12     217    6369 40
   12     226    6084 73
   12     228     212 92
   12     230    3394 63
   12     236    3297 10
   12     240    7257 49
   12     243    7657 2
   12     249     755 69
   12     251    2424 64
   12     252    1848 24
   12     258    8575 25
   12     259    3730 68
   12     261    4498 2
   12     263      65 6
   12     265    9006 5
   12     266    1502 33
   12     272    4477 8
   12     276    8953 56
   12     277    9044 56
   12     283    9338 32
   12     286    3922 75
   12     290    4087 8
   12     297     626 3
   12     298    7147 39
   12     300     720 73
   12     301    3457 48
   12     307    7975 86
   12     308    6971 1
   12     311    2948 73
   12     316    4616 70
   12     319    3885 26
   12     323    5391 23
   12     326    5300 21
   12     329    6657 99
   12     331    7984 15
   12     337     419 18
   12     343    2275 16
   12     352     965 46
   12     358    8343 37
   12     362    3181 64
   12     367    8565 56
   12     368    2047 9
   12     369    7850 34
   12     370    1441 77
   12     372    1175 48
   12     373    8418 73
   12     389    2006 18
   12     396     741 33
   12     397     129 38
   13      14    9641 55
   13      17    6225 50
   13      19    7470 69
   13      22    8913 19
   13      23    6300 5
   13      32     806 26
   13      36    3386 14
   13      38    2973 58
   13      40    2914 51
   13      48    7720 72
   13      49     460 77
   13      57    8588 39
   13      64    8169 7
   13      65    5361 95
