  450   30307
    3     273    8086 77
    3     279    7993 17
    3     283     898 72
    3     285    5013 96
    3     287    3784 57
    3     288    9341 20
    3     291    8470 94
    3     292    8188 94
    3     298    1031 84
    3     299     143 51
    3     300    3472 74
    3     301    2746 8
    3     319    8489 32
    3     324    7628 87
    3     325     510 74
    3     326    7278 31
    3     328    1538 9
    3     331    2493 23
    3     332    3202 75
    3     336    6491 29
    3     339     292 90
    3     340    4325 44
    3     341    4785 15
    3     345    8838 94
    3     349    1115 23
    3     350    3743 94
    3     357    6853 29
    3     365    9321 13
    3     366     737 33
    3     369    7892 82
    3     371    4610 90
    3     372    4397 37
    3     377     810 20
    3     379    6224 13
    3     381    4018 97
    3     383    6590 66
    3     386    3432 39
    3     388    4488 63
    3     389    6874 61
    3     390     719 49
    3     391    3290 37
    3     394    7595 60
    3     404    1750 14
    3     406    6392 79
    3     407    3968 2
    3     410    7198 38
    3     415     698 50
    3     416     115 16
    3     421    3239 33
    3     422      74 7
    3     433    8359 69
    3     435    3189 87
    3     438     368 84
    3     439    8333 58
    3     440    6888 58
    3     441     275 92
    3     442    6313 70
    3     443    7909 33
    3     447    9113 40
    3     448    2289 31
    4       8    5104 80
    4       9    2197 17
    4      13    7102 99
    4      14    5716 69
    4      18    8142 80
    4      20      21 96
    4      24    8062 36
    4      28    3345 19
    4      29    4882 19
    4      31    5434 20
    4      32    5104 33
    4      35    4927 2
    4      39    3626 74
    4      42    8012 91
    4      44    2158 66
    4      46    9798 54
    4      47    9922 27
    4      49    4983 86
    4      50    9244 71
    4      53    4925 78
    4      55    3321 90
    4      64    1566 92
    4      67    1647 100
    4      71    4409 13
    4      72    5034 58
    4      79    5370 88
    4      81    3136 25
    4      82    9018 14
    4      83    4805 59
    4      93    5851 5
    4      94    4979 48
    4      97    3465 35
    4      99    5770 53
    4     106    1694 97
    4     107    4809 37
    4     110    9683 98
    4     114     831 5
    4     115    1754 74
    4     116     159 9
    4     118      73 10
    4     120    6811 57
    4     123    7776 56
    4     125    6170 37
    4     130     967 61
    4     132    1319 41
    4     135     793 88
    4     143    9284 79
    4     147    2723 74
    4     150    4211 3
    4     153    8075 100
    4     155    6707 54
    4     156    9432 22
    4     157    9223 100
    4     161     554 53
    4     163    3774 56
    4     168    1740 53
    4     169    5494 72
    4     175     517 2
    4     179     558 88
    4     180    9038 95
    4     181    7407 58
    4     182    7687 58
    4     183    5561 19
    4     185    9402 27
    4     189    5982 92
    4     190    6452 2
    4     194    8961 27
    4     195    1135 28
    4     198    1258 50
    4     205    1181 67
    4     206    9930 55
    4     208    3285 44
    4     211    4253 42
    4     218      10 25
    4     223    4317 98
    4     228    1844 65
    4     240     335 11
    4     252    5058 78
    4     259    1681 18
    4     260    5887 34
    4     267    3753 54
    4     271    7994 84
    4     273      47 97
    4     276    2085 1
    4     281    4894 45
    4     283    9106 50
    4     292    1539 23
    4     294    2489 2
    4     299    7170 71
    4     302    4573 77
    4     305    1730 93
    4     307    3754 35
    4     310    3488 72
    4     314    7847 84
    4     315    8547 41
    4     318    7870 84
    4     319    9190 43
    4     321    3681 10
    4     323     443 38
    4     324    9461 30
    4     327    6571 39
    4     330    2727 26
    4     332    3990 61
    4     337    3409 4
    4     341    3286 39
    4     345    4930 13
    4     346    9237 71
    4     349    3545 5
    4     355    4216 70
    4     356    3671 16
    4     357    4605 13
    4     358    4318 59
    4     368    2061 12
    4     373    1334 89
    4     376    6158 21
    4     389    6194 100
    4     394    1670 81
    4     395     929 85
    4     396    7648 41
    4     408    1335 24
    4     410    9644 33
    4     413    6125 30
    4     417    7201 58
    4     419    3661 12
    4     424    9157 50
    4     426    4662 49
    4     429    1238 15
    4     431    8594 54
    4     436    5795 30
    4     440    8944 36
    4     442    5904 26
    4     443     406 33
    5       6    9881 82
    5       7    2356 9
    5      16    3345 2
    5      21     704 86
    5      27    4392 98
    5      28    6964 77
    5      29    9388 14
    5      32    6230 42
    5      41    8843 98
    5      49    8143 90
    5      57    5271 78
    5      58    9884 80
    5      70    1783 13
    5      77    4338 66
    5      83    5564 46
    5      84    2551 69
    5      85    1678 96
    5      87    4794 20
    5      88    3802 52
    5      89    4859 35
    5      90    7026 33
    5      92    9173 93
    5      94    3197 60
    5      95    4892 18
    5      96    2962 6
    5     103     504 87
    5     104    1391 88
    5     105    1880 92
    5     112    1135 17
    5     117    3099 67
    5     118     183 12
    5     119     942 39
    5     120    3480 1
    5     122    1145 56
    5     125    5153 23
    5     126    2386 19
    5     129    8557 14
    5     130    5231 51
    5     133    6301 8
    5     138    7231 63
    5     140    3548 3
    5     147    2012 81
    5     151    6833 29
    5     155    2244 42
    5     158     115 60
    5     160    8765 46
    5     162    8841 74
    5     164    8028 22
    5     165    3394 52
    5     169     210 92
    5     170    3441 50
    5     171    7612 31
    5     177    9654 64
    5     179    2498 28
    5     186    4263 94
    5     190     107 67
    5     191    2443 1
    5     198    7157 67
    5     200    4606 67
    5     202    4704 34
    5     205    2626 7
    5     206    7394 16
    5     208      43 99
    5     211    3814 66
    5     215    1507 49
    5     216    3016 63
    5     229    5729 89
    5     231    8811 29
    5     242     604 25
    5     248    8212 79
    5     249    8235 81
    5     253    8589 68
    5     257    4898 36
    5     263    6442 12
    5     267    1818 9
    5     271    1243 15
    5     276    2530 22
    5     278    5018 47
    5     280    7343 69
    5     281    8400 95
    5     283    7355 73
    5     284    5421 47
    5     291    2112 98
    5     295    4934 47
    5     301    8820 34
    5     302    3469 64
    5     303     726 76
    5     306     177 68
    5     308    4199 98
    5     309    2298 2
    5     310     745 41
    5     311       3 72
    5     314    3195 11
    5     319    7592 51
    5     324    9492 85
    5     325    9600 35
    5     332    5191 62
    5     334    9959 29
    5     335     712 72
    5     340    8564 31
    5     345     465 70
    5     353     833 24
    5     357    1849 58
    5     365    4973 28
    5     378    9748 44
    5     381    9590 31
    5     383    6300 16
    5     384    1082 27
    5     385    4415 58
    5     386     556 27
    5     387     255 98
    5     389    4185 33
    5     392       2 8
    5     393    9836 19
    5     395    9306 9
    5     396    8499 92
    5     404    9627 82
    5     406    7793 10
    5     410    3620 95
    5     417    9957 91
    5     420    6258 77
    5     430     476 93
    5     432    3884 14
    5     443    8283 43
    5     446    4573 23
    5     447     751 92
    5     448    7997 12
    6       7    2589 90
    6      12    6076 30
    6      29    7294 89
    6      31    1466 96
    6      32    1421 24
    6      36    2501 20
    6      43    4128 50
    6      45    4084 7
    6      48    1051 42
    6      49    4869 51
    6      50     461 90
    6      51    2471 49
    6      53    1198 81
    6      54    2387 61
    6      58    1286 39
    6      59    6180 53
    6      74    5257 17
    6      76     821 100
    6      78    2257 54
    6      80    5701 61
    6      82    4512 85
    6      83     475 56
    6      84    4255 15
    6      88    4637 94
    6      89    5506 47
    6      94    5982 57
    6      96    5422 55
    6      97    6468 3
    6     100    9309 34
    6     105    1984 36
    6     106    8296 16
    6     107     917 35
    6     110    4698 73
    6     112    3344 35
    6     117    7743 8
    6     118     328 23
    6     122    2564 32
    6     123    2107 9
    6     130    7242 84
    6     131    1319 96
    6     135      17 86
    6     139      21 26
    6     142    6463 40
    6     147    3219 8
    6     151    5671 100
    6     152    5768 50
    6     154    6272 50
    6     157    1270 93
    6     159    9659 34
    6     160    4034 21
    6     162    3103 18
    6     167    1774 30
    6     171    2029 93
    6     177    4024 15
    6     180    3452 69
    6     183    3365 15
    6     188    5931 75
    6     190    3841 19
    6     191     415 73
    6     192    4719 59
    6     193    9652 86
    6     199    2827 24
    6     200    5065 69
    6     201    8168 21
    6     202    5663 74
    6     204    4661 5
    6     210    4324 58
    6     213    2189 20
    6     223    2262 74
    6     224    2730 87
    6     227    7255 6
    6     231    3030 86
    6     234    2919 72
    6     235       2 25
    6     253    7804 17
    6     254    4593 25
    6     258    1880 8
    6     264    4406 44
    6     267    5297 77
    6     273    3065 95
    6     274    7110 55
    6     277    7407 78
    6     278    8908 34
    6     280    1879 72
    6     281    1264 5
    6     284    1982 17
    6     285    9273 64
    6     288     370 44
    6     292     111 24
    6     293    3006 79
    6     302    8705 25
    6     305    7356 18
    6     308     357 32
    6     311    8609 70
    6     317    6504 21
    6     318    4959 68
    6     327    8946 50
    6     332    5075 40
    6     334     858 79
    6     336    3011 84
    6     337    1089 59
    6     340    9485 70
    6     341    2626 30
    6     345    5586 32
    6     350    2268 64
    6     352    9218 35
    6     357    3669 74
    6     365    6847 9
    6     371    6626 54
    6     373    7028 2
    6     374    6377 97
    6     377    5576 7
    6     378    5490 51
    6     381    1583 34
    6     382    8051 89
    6     383    1784 31
    6     386      66 21
    6     387    9963 92
    6     388    2694 13
    6     390     997 52
    6     392    1869 22
    6     396    8908 76
    6     397    9004 92
    6     402    2212 14
    6     403    1044 50
    6     412    2355 71
    6     416    8753 27
    6     417    5035 22
    6     422     673 37
    6     432     150 15
    6     436    8061 95
    6     439    8781 2
    6     445    3297 27
    6     447    6664 74
    7      11    2501 66
    7      15     590 29
    7      18    2250 82
    7      23    8210 67
    7      27    1170 1
    7      32    4055 84
    7      36    1359 76
    7      38    8167 32
    7      40    7441 29
    7      46    1225 99
    7      47    5174 99
    7      49    8962 65
    7      51    4400 69
    7      56    2400 25
    7      58    8343 73
    7      64    2999 9
    7      69    1999 42
    7      71    8934 91
    7      72    7421 46
    7      74    4351 54
    7      75    8779 51
    7      77    1095 7
    7      80    5373 8
    7      84    6916 97
    7      86    2918 2
    7      89    8833 58
    7      91    4609 66
    7      95    6442 60
    7      98    9943 74
    7     101    9590 77
    7     102    1993 57
    7     110     323 85
    7     115     781 44
    7     120    2510 15
    7     122    1804 23
    7     128     799 28
    7     133    2128 68
    7     134    5175 22
    7     135    8153 29
    7     136    3261 87
    7     138     224 40
    7     145    7452 42
    7     146     324 72
    7     152     271 1
    7     158     937 91
    7     163     709 35
    7     165    1755 11
    7     168    3799 64
    7     173    6409 62
    7     182    1311 100
    7     183    9286 34
    7     190    1385 6
    7     192    1819 66
    7     194    5164 99
    7     197    1192 28
    7     200    9571 78
    7     204    5933 31
    7     216    5724 93
    7     218    8945 73
    7     219    6955 84
    7     221    3074 34
    7     222    6517 58
    7     223    9606 28
    7     224    5540 26
    7     229    2984 18
    7     230    6230 62
    7     236    6654 51
    7     238    1062 89
    7     243    8872 41
    7     246    2470 84
    7     250     836 84
    7     252    2222 52
    7     253    1866 72
    7     256    6478 54
    7     257    2874 5
    7     258    5443 42
    7     262    4001 45
    7     264    1220 23
    7     265    7289 50
    7     266    6289 84
    7     274    9569 58
    7     279    3496 82
    7     282    2437 4
    7     284    3422 83
    7     287     328 50
    7     292    9936 34
    7     295    5712 4
    7     296    5901 55
    7     299     272 90
    7     301    9009 88
    7     303     389 4
    7     308    7971 85
    7     310    4929 18
    7     313    6377 50
    7     317    3504 23
    7     319    6969 53
    7     321     875 71
    7     323    1419 54
    7     337    8744 53
    7     338    1038 35
    7     346    4573 11
    7     349    6730 93
    7     350     126 15
    7     353    5495 44
    7     358    8847 78
    7     362    8209 86
    7     366    9414 39
    7     367    4773 45
    7     378    3766 79
    7     385    1371 56
    7     388    5538 25
    7     389    1123 21
    7     391    2241 30
    7     395    6063 90
    7     396    9228 69
    7     397    3613 45
    7     403     279 21
    7     404    3389 86
    7     408    9905 52
    7     409    6955 100
    7     410    6007 31
    7     414    3747 31
    7     416    1493 10
    7     419    8105 81
    7     420    4687 93
    7     428    1781 78
    7     429     243 58
    7     430    9245 93
    7     436    6401 65
    7     437    7900 59
    7     440    5257 45
    7     445     967 38
    7     446    2576 53
    8      10     516 47
    8      13    9581 100
    8      23    6217 36
    8      24    3652 94
    8      25    5480 60
    8      27    3921 32
    8      28    8022 79
    8      29    1426 99
    8      31    6577 92
    8      38    8665 81
    8      48    4330 82
    8      49     934 65
    8      53    1783 16
    8      58    6687 63
    8      62    2593 16
    8      63    3160 79
    8      64    1679 8
    8      67    4540 44
    8      69    4100 98
    8      74    5989 10
    8      76    2995 13
    8      80    7892 63
    8      83    4479 59
    8      85    2382 76
    8      87    6492 54
    8      92    7572 59
    8      94    8879 68
    8      97    7104 62
    8     101     587 12
    8     102     474 94
    8     116    6843 22
    8     118    8842 12
    8     119    7793 21
    8     122    3093 24
    8     124     560 3
    8     131    1065 78
    8     133    7234 4
    8     134    6256 25
    8     138    1557 38
    8     149    7413 18
    8     159    2587 50
    8     160    8021 76
    8     161    1225 27
    8     167    6862 51
    8     171    4764 50
    8     173    1506 29
    8     175    9064 16
    8     176     584 41
    8     180    8709 2
    8     183    5928 3
    8     185     216 42
    8     190    1540 41
    8     195      83 30
    8     199    7047 82
    8     200    5028 53
    8     202    2370 31
    8     205    6518 82
    8     206    2564 71
    8     208    5662 60
    8     209     896 30
    8     210    8832 63
    8     211    8237 51
    8     215    4156 79
    8     218    7623 95
    8     223    7860 15
    8     226    2876 16
    8     228    8416 35
    8     235     788 69
    8     238    7362 12
    8     241    3195 66
    8     244    6541 71
    8     245    5401 55
    8     249     987 68
    8     250    3808 77
    8     251     172 25
    8     253     375 92
    8     256    2114 16
    8     260    5997 41
    8     265    1949 98
    8     274    2703 35
    8     277    1080 12
    8     278    7467 19
    8     283    5527 61
    8     286     463 24
    8     290    6317 85
    8     294    8160 66
    8     313    4254 90
    8     315    5989 66
    8     317    5133 95
    8     322    3278 17
    8     323    3940 20
    8     326    1698 12
    8     330     405 21
    8     331      62 45
    8     336     650 44
    8     338     212 53
    8     339    2844 79
    8     350    4639 67
    8     351    7959 12
    8     356     834 20
    8     365     803 48
    8     373    1667 96
    8     374    2389 88
    8     375    6370 51
    8     376    8739 76
    8     380    4099 20
    8     384    8942 68
    8     394    7919 93
    8     397    5379 100
    8     401    1994 46
    8     403    6215 85
    8     404      26 60
    8     405    4779 4
    8     406     165 69
    8     409     631 70
    8     413    3760 85
    8     414    9843 54
    8     416    4152 8
    8     418    7770 76
    8     420    8563 81
    8     421    6693 81
    8     423    9668 75
    8     428    8982 76
    8     429    2458 82
    8     431    4874 47
    8     432    5140 56
    8     435    2463 7
    8     444    1669 7
    8     446    8195 97
    8     450    4664 98
    9      12    4594 46
    9      24    1192 53
    9      26    1954 65
    9      27    1864 13
    9      34    5772 18
    9      39    4993 57
    9      43    1906 11
    9      46    5548 85
    9      47    3473 87
    9      48    6346 100
    9      51    1687 51
    9      58    7804 64
    9      59     570 95
    9      62    6336 8
    9      64    5520 54
    9      71    6580 94
    9      76     988 27
    9      77    9076 57
    9      78    4335 100
    9      79    5825 97
    9      80     566 96
    9      82    1339 11
    9      86    4251 7
    9      87    2638 64
    9      90    8797 82
    9      92    8003 37
    9     101     681 59
    9     103    9629 18
    9     104    7639 72
    9     105    6297 12
    9     108    6497 33
    9     113    2507 33
    9     122    3175 18
    9     123    7314 49
    9     125    7643 16
    9     127    7166 10
    9     128    8741 79
    9     134    7662 72
    9     136     434 28
    9     137    8533 48
    9     139    2666 62
    9     141    4977 87
    9     144    9518 65
    9     146    4586 92
    9     148    2718 93
    9     150    7165 2
    9     151    4523 56
    9     159    8917 86
    9     163    4877 80
    9     164    6967 53
    9     166    1847 10
    9     176    4812 86
    9     177    6421 47
    9     181    3888 94
    9     182    2842 45
    9     189    2989 42
    9     190    6676 68
    9     194    5877 79
    9     197    4387 28
    9     198    5510 11
    9     199    5712 73
    9     202     365 85
    9     203    1777 81
    9     205    5119 76
    9     206    2458 25
    9     212     287 42
    9     213    9860 74
    9     214     368 93
    9     215    5145 88
    9     221    8925 30
    9     229    6212 74
    9     230    6927 15
    9     232    6590 92
    9     234    1987 47
    9     238    5477 64
    9     240    8226 62
    9     245    6122 93
    9     246    1124 6
    9     247    4150 41
    9     257    1942 78
    9     262    1451 10
    9     267    5635 7
    9     272    4110 55
    9     275    1472 12
    9     279    5358 69
    9     280     336 10
    9     291    7309 33
    9     295    5494 67
    9     297    5224 31
    9     307    5753 84
    9     309    3127 38
    9     312    5247 84
    9     313    1674 25
    9     320    1238 61
    9     325    4027 91
    9     326     454 74
    9     330     679 28
    9     335    2384 34
    9     345     431 76
    9     348    3014 16
    9     356    7167 58
    9     358     561 59
    9     359    2621 92
    9     363    9874 93
    9     366    8206 9
    9     367    4256 1
    9     368    5004 74
    9     370    1847 35
    9     373    8270 34
    9     375    2973 57
    9     376    7521 67
    9     379    6709 46
    9     384    5132 13
    9     385    4048 15
    9     386    7337 34
    9     389    7393 58
    9     392    8667 99
    9     394    8320 2
    9     395    9113 24
    9     399    3727 14
    9     401    7239 97
    9     402     985 2
    9     404    4012 95
    9     407    2312 55
    9     409    1719 67
    9     413    6799 24
    9     417    7737 48
    9     418    3869 57
    9     421    2322 91
    9     427    1798 47
    9     439    2362 82
    9     448     234 23
    9     449    4885 14
   10      13    9081 7
   10      21    6710 25
   10      23    5568 1
   10      37    7888 39
   10      44    5311 48
   10      47    4202 14
   10      48       6 72
   10      55    2176 72
   10      56    5914 25
   10      58    6789 5
   10      60    8219 79
   10      63    1060 85
   10      66      39 11
   10      70     763 17
   10      74    7074 100
   10      75     336 22
   10      81    3150 54
   10      86     749 76
   10      88    9104 36
   10      91    7773 9
   10      92    3252 78
   10      96    1495 43
   10      99    1825 2
   10     100    6991 50
   10     102    8959 49
   10     103    1062 65
   10     108    2795 48
   10     110    5495 35
   10     116    9979 63
   10     119    3076 79
   10     123    1588 34
   10     127    7404 28
   10     129    1314 45
   10     131    1757 40
   10     132    6985 7
   10     133    5533 58
   10     138    5736 99
   10     141    7629 44
   10     151    9029 33
   10     152    7274 11
   10     158    8883 36
   10     165    2395 69
   10     168     127 83
   10     170    2125 72
   10     171    5672 42
   10     176    9421 78
   10     177    7420 49
   10     179    2187 100
   10     184    1831 86
   10     186    1929 92
   10     189    4445 5
   10     191     819 4
   10     198    5820 82
   10     199    8454 10
   10     200    1208 53
   10     201    6053 43
   10     202    3379 31
   10     203     469 65
   10     205     806 54
   10     206    6403 79
   10     210    4611 77
   10     213    4944 58
   10     216    2030 50
   10     222    2328 81
   10     226     347 74
   10     227    7198 89
   10     229      98 15
   10     231    2367 52
   10     232    6195 36
   10     235    9984 52
   10     236    5984 43
   10     239    6708 87
   10     244     275 98
   10     249    8854 1
   10     250    9804 39
   10     252    9326 78
   10     256     797 28
   10     271    9784 96
   10     279    6955 80
   10     281    7448 77
   10     284     262 42
   10     285    5293 94
   10     292     404 6
   10     293    7813 89
   10     294    5389 92
   10     297    6330 5
   10     299    9330 42
   10     300    9417 68
   10     301     916 91
   10     305    3651 63
   10     308    6370 94
   10     314    3538 62
   10     315    5073 96
   10     319    9585 6
   10     322    2635 93
   10     323    4478 87
   10     326    9248 75
   10     327    3980 30
   10     328    4938 70
   10     329    2414 25
   10     333    1841 48
   10     334    5671 63
   10     336    7942 78
   10     338     438 61
   10     345    6958 56
   10     347     573 16
   10     348     101 6
   10     349      89 4
   10     358    6291 81
   10     360    1465 12
   10     361    3529 28
   10     362    6464 86
   10     363    5861 23
   10     368    8614 10
   10     369    7721 51
   10     372    6123 56
   10     373    1405 1
   10     374     330 88
   10     375    5958 52
   10     380    7723 15
   10     381    4852 9
   10     382    2491 61
   10     383     177 56
   10     388    6198 78
   10     389    3646 98
   10     395    1377 91
   10     397    7990 53
   10     398    9150 57
   10     411    2631 13
   10     412    3236 59
   10     414    3981 56
   10     415    7406 31
   10     416    2855 31
   10     419     318 76
   10     421    6452 84
   10     436    7207 32
   10     437      64 72
   10     438    1147 25
   10     439    5071 33
   10     444     637 54
   10     446    2152 11
   10     450    4244 16
   11      17    9234 5
   11      21    4078 81
   11      24    2598 5
   11      28    2398 50
   11      29     573 80
   11      30    5557 48
   11      31    6483 91
   11      34    2736 36
   11      42    8908 63
   11      43    8441 37
   11      48    9681 29
   11      51    4340 58
   11      54    3155 45
   11      57    4597 92
   11      61    9894 97
   11      62    8085 68
   11      69    7262 83
   11      70    6632 21
   11      81    7832 66
   11      88    2192 62
   11      95    7174 63
   11     108    3835 41
   11     110    5388 25
   11     128     715 16
   11     129    6146 12
   11     137    1565 51
   11     139    7112 7
   11     140    9225 12
   11     143     269 20
   11     147    8231 28
   11     148    5307 6
   11     149     408 41
   11     152    3007 61
   11     155     577 18
   11     157    9542 9
   11     163    4374 8
   11     164    6662 20
   11     166    2310 59
   11     167    2021 13
   11     169     145 73
   11     170    8209 18
   11     177    5696 52
   11     183    8672 94
   11     184    6957 42
   11     188    2127 53
   11     192    1884 17
   11     193     197 84
   11     200    4963 2
   11     204    7890 71
   11     207    7577 15
   11     214    2777 69
   11     217    1790 82
   11     227    6354 64
   11     228    3608 63
   11     229    2004 87
   11     232    8946 67
   11     233    7140 99
   11     234     223 43
   11     236     171 48
   11     238    3657 18
   11     239    8606 44
   11     240    3033 14
   11     244    3223 20
